_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,sentiment,sentiment:confidence,date,id,query,sentiment_gold,text
623496070,FALSE,finalized,3,12/12/14 2:58,3,0.6618,Wed Dec 03 00:08:04 +0000 2014,5.40E+17,#AAPL OR @Apple,,"Final #AAPL #PutCallRatios for Tuesday, December 2, 2014 http://t.co/OQfBuhpYMZ via Hamzei  $$"
623496071,FALSE,finalized,3,12/12/14 21:27,3,1,Wed Dec 03 00:08:09 +0000 2014,5.40E+17,#AAPL OR @Apple,,@DelenaNian4eva_ @Apple chill?
623496072,FALSE,finalized,3,12/12/14 11:13,3,0.6731,Wed Dec 03 00:18:22 +0000 2014,5.40E+17,#AAPL OR @Apple,,"RT @HamzeiAnalytics: New HA Blog Post &gt;&gt;&gt; Final #AAPL #PutCallRatios for Tuesday, December 2, 2014:  http://t.co/1dqxA6K4g8"
623496073,FALSE,finalized,3,12/12/14 11:19,3,0.6731,Wed Dec 03 00:22:37 +0000 2014,5.40E+17,#AAPL OR @Apple,,Amazon (AMZN) Ecosystem: The Biggest Threat to #AAPL Stock: amzn Amazon (AMZN) Ecosystem: The Biggest Threat t... http://t.co/A0j0C8TbyW
623496074,FALSE,finalized,3,12/11/14 20:30,not_relevant,1,Wed Dec 03 00:22:37 +0000 2014,5.40E+17,#AAPL OR @Apple,,"IVV, #AAPL, XOM, MSFT: ETF Inflow Alert: #Nasdaq: Among the largest underlying components of IVV, in #trading ... http://t.co/RmmeH7uGZm"
623496075,FALSE,finalized,3,12/12/14 20:39,1,1,Wed Dec 03 00:24:29 +0000 2014,5.40E+17,#AAPL OR @Apple,,@apple get cha shit together and fix my phone !!!
623496076,FALSE,finalized,3,12/11/14 20:56,3,0.6722,Wed Dec 03 00:25:44 +0000 2014,5.40E+17,#AAPL OR @Apple,,@TheWeldingRoom @Apple @Monster @redbull You need to try the Ultra Red Monster!
623496077,FALSE,finalized,3,12/12/14 20:59,3,1,Wed Dec 03 00:28:13 +0000 2014,5.40E+17,#AAPL OR @Apple,,@caseypieper @TheWeldingRoom @Apple @Monster @redbull I heard Monster was the hebrew devil. lol
623496078,FALSE,finalized,6,12/12/14 9:21,3,0.6679,Wed Dec 03 00:29:13 +0000 2014,5.40E+17,#AAPL OR @Apple,,@Shampeau @TheWeldingRoom @Apple @Monster @redbull No holds bar huh?
623496079,FALSE,finalized,6,12/12/14 19:38,not_relevant,0.5079,Wed Dec 03 00:29:32 +0000 2014,5.40E+17,#AAPL OR @Apple,,RT @Shampeau: @caseypieper @TheWeldingRoom @Apple @Monster @redbull I heard Monster was the hebrew devil. lol
623496080,FALSE,finalized,3,12/12/14 3:58,3,1,Wed Dec 03 00:30:04 +0000 2014,5.40E+17,#AAPL OR @Apple,,"#AAPL:After-hours buzz: Apple, Bob Evans Farms &amp; more...http://t.co/PHVzSFanso"
623496081,FALSE,finalized,3,12/11/14 22:23,3,0.6587,Wed Dec 03 00:30:30 +0000 2014,5.40E+17,#AAPL OR @Apple,,"@Shampeau @caseypieper @Apple @Monster @redbull 

Ultra Red? ok, I have some research to do... I've seen the coffee, white, blue"
623496082,FALSE,finalized,3,12/12/14 15:01,1,0.6678,Wed Dec 03 00:34:02 +0000 2014,5.40E+17,#AAPL OR @Apple,,@iirwanks ICK YO @apple Autocorrect RUSE
623496083,FALSE,finalized,3,12/12/14 14:27,1,1,Wed Dec 03 00:35:04 +0000 2014,5.40E+17,#AAPL OR @Apple,,Ok I muted the groupchat but I still get notifications uhm @apple what the hell
623496084,FALSE,finalized,3,12/12/14 0:38,1,1,Wed Dec 03 00:35:39 +0000 2014,5.40E+17,#AAPL OR @Apple,,@iambrozie @Apple Will it give me Edward Scissorhands length fingers? Because then I might be able to use this!
623496085,TRUE,golden,18,,1,0.8493,Wed Dec 03 00:38:09 +0000 2014,5.40E+17,#AAPL OR @Apple,1,"Sitting here waiting for more than half hour for my 'appt' @Apple , watching 'geniuses' talk crap about their customers in the open, nice..."
623496086,FALSE,finalized,3,12/12/14 12:11,5,0.651,Wed Dec 03 00:39:22 +0000 2014,5.40E+17,#AAPL OR @Apple,,Loving my #carplay unit in my Honda Fit!  Works great.  I just hope more apps make it to CarPlay!  Come on @Apple!!
623496087,FALSE,finalized,3,12/12/14 22:00,3,1,Wed Dec 03 00:40:00 +0000 2014,5.40E+17,#AAPL OR @Apple,,iPhones Of The Future Could Save Themselves When You Drop Them http://t.co/tiubfsLZgS #aapl #smhq
623496088,FALSE,finalized,3,12/11/14 22:25,1,1,Wed Dec 03 00:41:14 +0000 2014,5.40E+17,#AAPL OR @Apple,,It would be nice if I could type more than one sentence without my computer freezing up @Apple @Microsoft @Word @Internet @Everyone
623496089,FALSE,finalized,3,12/12/14 11:30,3,0.6676,Wed Dec 03 00:45:07 +0000 2014,5.40E+17,#AAPL OR @Apple,,"Final #AAPL #PutCallRatios for Tuesday, December 2, 2014 http://t.co/g0NOwucGoG"
623496090,FALSE,finalized,3,12/12/14 22:13,3,0.6658,Wed Dec 03 00:49:41 +0000 2014,5.40E+17,#AAPL OR @Apple,,@apple-dee-ap Early Signs of Liver Damage &amp; How to Strengthen Your Liver http://t.co/miSpGaBjaO
623496091,FALSE,finalized,3,12/11/14 20:31,1,1,Wed Dec 03 00:55:31 +0000 2014,5.40E+17,#AAPL OR @Apple,,"Yo @Apple wtf is wrong with you people? Make it easier to delete contacts already, gosh damn it!!!"
623496092,FALSE,finalized,3,12/12/14 16:23,1,0.7039,Wed Dec 03 00:55:51 +0000 2014,5.40E+17,#AAPL OR @Apple,,@Apple why does the clock disappear in Siri? It's super annoying when you want to set an alarm and suddenly you can't see the time.
623496093,FALSE,finalized,3,12/11/14 21:56,3,1,Wed Dec 03 01:01:05 +0000 2014,5.40E+17,#AAPL OR @Apple,,Dear @Apple I would like an #iMac with touch screen more than a watch
623496094,FALSE,finalized,3,12/12/14 22:03,1,1,Wed Dec 03 01:04:08 +0000 2014,5.40E+17,#AAPL OR @Apple,,my dad called now my musics arent playing jesus christ @apple problematic
623496095,FALSE,finalized,3,12/11/14 21:02,1,1,Wed Dec 03 01:09:34 +0000 2014,5.40E+17,#AAPL OR @Apple,,fuck you fuck you so much i hate you @apple
623496096,FALSE,finalized,4,12/12/14 8:35,3,0.7244,Wed Dec 03 01:15:04 +0000 2014,5.40E+17,#AAPL OR @Apple,,"#AAPL:In emails, Jobs determined to keep iPod Apple-only...http://t.co/Ox0P6tIhrs"
623496097,FALSE,finalized,3,12/12/14 2:02,1,0.6774,Wed Dec 03 01:16:06 +0000 2014,5.40E+17,#AAPL OR @Apple,,L.A. School District Officially Ends $1.3 Billion iPad Initiative in the Midst of an FBI Investigation http://t.co/ny9oaj6gXr #AAPL
623496098,FALSE,finalized,3,12/11/14 21:18,3,1,Wed Dec 03 01:16:45 +0000 2014,5.40E+17,#AAPL OR @Apple,,Will I become immune to bugs like @apple? @WomenOfHistory: You become like the 5 people you spend most of your time with. #choosewisely
623496099,TRUE,golden,17,,1,1,Wed Dec 03 01:18:42 +0000 2014,5.40E+17,#AAPL OR @Apple,1,well imessage doesn't work thanks @apple
623496100,FALSE,finalized,3,12/12/14 22:12,1,1,Wed Dec 03 01:22:33 +0000 2014,5.40E+17,#AAPL OR @Apple,,Next year my goal is to be #Apple free. Tired of their BS. @Apple @iTunesSupport
623496101,FALSE,finalized,6,12/12/14 22:03,5,0.5194,Wed Dec 03 01:23:33 +0000 2014,5.40E+17,#AAPL OR @Apple,,"@jengolbeck @Apple Yep, the only jump I'd make from my 5 now is to 5S. At least good deals on 5S now with 6 out."
623496102,FALSE,finalized,3,12/12/14 16:23,1,0.7039,Wed Dec 03 01:27:13 +0000 2014,5.40E+17,#AAPL OR @Apple,,@anneohirsch @Apple My 5S was great - just had a cracked screen &amp; a dying battery. I'm thinking about trading the 6 in for a new 5S :(
623496103,FALSE,finalized,4,12/12/14 3:33,3,0.7246,Wed Dec 03 01:29:35 +0000 2014,5.40E+17,#AAPL OR @Apple,,@Apple patents active fall protection system that shifts iPhones in midair http://t.co/UmVw5NeoJC
623496104,TRUE,golden,14,,5,0.8684,Wed Dec 03 01:32:39 +0000 2014,5.40E+17,#AAPL OR @Apple,5,. @Apple is the Most Innovative Company of 2014 http://t.co/h4gqjPyluF via @TechCocktail #innovation
623496105,FALSE,finalized,3,12/12/14 22:05,1,1,Wed Dec 03 01:33:53 +0000 2014,5.40E+17,#AAPL OR @Apple,,Also I've had my iPhone 6 for two days and it's already broken shout out to @apple
623496106,FALSE,finalized,3,12/12/14 12:18,1,1,Wed Dec 03 01:34:42 +0000 2014,5.40E+17,#AAPL OR @Apple,,"Uh, is @Apple making fun of French people (and being rude) in their new iPhone 6 'call from anywhere' ad?! That's how it seemed to me."
623496107,FALSE,finalized,3,12/12/14 3:31,3,0.6723,Wed Dec 03 01:43:18 +0000 2014,5.40E+17,#AAPL OR @Apple,,One Thing Everyone Is Getting Wrong When It Comes To The #Apple Television #aapl http://t.co/S72WXZ4dcq http://t.co/boch9Dbt3Q
623496108,FALSE,finalized,3,12/11/14 18:42,3,1,Wed Dec 03 01:46:40 +0000 2014,5.40E+17,#AAPL OR @Apple,,THE FUTURE OF #APPLE #aapl http://t.co/0MO7dUeyh6 http://t.co/txHppUeWp7
623496109,FALSE,finalized,3,12/12/14 8:57,1,1,Wed Dec 03 01:52:51 +0000 2014,5.40E+17,#AAPL OR @Apple,,I am feeling creatively stifled by the current emoji selection @apple
623496110,FALSE,finalized,4,12/11/14 14:30,1,1,Wed Dec 03 01:55:06 +0000 2014,5.40E+17,#AAPL OR @Apple,,@apple fuck you bitches my phones abrick and stuck on the apple logo
623496111,FALSE,finalized,3,12/12/14 2:13,5,0.6765,Wed Dec 03 02:02:14 +0000 2014,5.40E+17,#AAPL OR @Apple,,We know Raul is just going to LOVE his brand new art supplies!  Thank you @SarahInThisCity @Apple!
623496112,FALSE,finalized,3,12/12/14 2:36,3,1,Wed Dec 03 02:04:04 +0000 2014,5.40E+17,#AAPL OR @Apple,,"AAPL 'buy' reiterated,  target raised to $130 by Bank of America Merrill Lynch $AAPL Brief explanation here:  https://t.co/349ckZlF0v #AAPL"
623496113,FALSE,finalized,3,12/12/14 2:08,1,1,Wed Dec 03 02:05:42 +0000 2014,5.40E+17,#AAPL OR @Apple,,"Forget #Apple, Here Are Better #Tech Stocks to Buy | The Motley Fool #aapl http://t.co/drJdIvOtxu"
623496114,FALSE,finalized,3,12/12/14 2:36,3,1,Wed Dec 03 02:11:48 +0000 2014,5.40E+17,#AAPL OR @Apple,,"Stock #Market Today Moving on WMT, #AAPL, and Uber News: Money Morning: The company reported more than 1.5 bil... http://t.co/BQ7JGdBO7k"
623496115,FALSE,finalized,3,12/12/14 2:50,3,1,Wed Dec 03 02:11:48 +0000 2014,5.40E+17,#AAPL OR @Apple,,"Morgan Stanley Sells #Apple Inc., but #AAPL Stock Still a Buy: #aapl stock news Morgan Stanley Sells Apple Inc... http://t.co/Q20LTF26Uz"
623496116,FALSE,finalized,3,12/11/14 20:10,1,0.6644,Wed Dec 03 02:20:36 +0000 2014,5.40E+17,#AAPL OR @Apple,,One good thing about waiting in the @Apple Store for my 'appointment' is that I cleared up the backlog of emails from my inbox
623496117,FALSE,finalized,6,12/11/14 20:17,3,0.3374,Wed Dec 03 02:22:34 +0000 2014,5.40E+17,#AAPL OR @Apple,,Product Hunters: The Functional (And Whimsical) Keyboards for #iOS8 - Forbes #aapl http://t.co/yUGBzFHsNB
623496118,FALSE,finalized,3,12/12/14 11:19,3,1,Wed Dec 03 02:24:43 +0000 2014,5.40E+17,#AAPL OR @Apple,,"Move Aside #Apple and #Google, #Alibaba is Entering the Connected Car Space - Forbes #baba #goog #aapl http://t.co/gOSQlrWvtl"
623496119,FALSE,finalized,3,12/12/14 21:32,1,1,Wed Dec 03 02:25:23 +0000 2014,5.40E+17,#AAPL OR @Apple,,iMessage isn't working thanks @apple
623496120,FALSE,finalized,3,12/12/14 20:46,3,1,Wed Dec 03 02:25:33 +0000 2014,5.40E+17,#AAPL OR @Apple,,@kaitlynpearle @Apple get android
623496121,FALSE,finalized,3,12/12/14 11:30,3,1,Wed Dec 03 02:25:52 +0000 2014,5.40E+17,#AAPL OR @Apple,,@nickruz4 @Apple I can't I just got a new phone /;
623496122,FALSE,finalized,3,12/12/14 11:14,1,1,Wed Dec 03 02:28:21 +0000 2014,5.40E+17,#AAPL OR @Apple,,No at typo changing my words. Get it together @apple
623496123,FALSE,finalized,3,12/11/14 20:08,3,0.6613,Wed Dec 03 02:29:17 +0000 2014,5.40E+17,#AAPL OR @Apple,,$AAPL has 17 analyst ratings in the last 30 days and 94% are positive. Median target: $130 (13% upside). https://t.co/Qpwsx61EZ8 #AAPL
623496124,FALSE,finalized,3,12/12/14 19:55,1,1,Wed Dec 03 02:31:57 +0000 2014,5.40E+17,#AAPL OR @Apple,,"Hey @apple could you make an iPhone charger that lasts more than a month? Sincerely, a broke high school student who wants her phone charged"
623496125,FALSE,finalized,3,12/12/14 3:58,1,1,Wed Dec 03 02:33:18 +0000 2014,5.40E+17,#AAPL OR @Apple,,fuck apple for allowing ppl to access the camera when the phone is locked fuck you fuck you @apple
623496126,FALSE,finalized,3,12/11/14 21:06,not_relevant,1,Wed Dec 03 02:45:56 +0000 2014,5.40E+17,#AAPL OR @Apple,,"Myths vs. Reality-Full Time #Trading http://t.co/JH7BMS1Kgb  #stocks

#futures #forex #trader #es #aapl #gpro #eSignal http://t.co/YV1kNhuLR1"
623496127,FALSE,finalized,3,12/12/14 1:58,1,1,Wed Dec 03 02:50:11 +0000 2014,5.40E+17,#AAPL OR @Apple,,"why don't we have an ape emoji on iphones? or a middle finger? it's almost 2015, step it up @apple."
623496128,FALSE,finalized,3,12/12/14 13:17,1,1,Wed Dec 03 02:51:19 +0000 2014,5.40E+17,#AAPL OR @Apple,,@apple I am beginning to think your products are crap
623496129,FALSE,finalized,3,12/11/14 22:23,1,1,Wed Dec 03 02:59:24 +0000 2014,5.40E+17,#AAPL OR @Apple,,my iphone 6 FINALLY came after almost 3 weeks don't think I'll forget this @apple
623496130,FALSE,finalized,3,12/12/14 19:41,3,0.7087,Wed Dec 03 03:00:04 +0000 2014,5.40E+17,#AAPL OR @Apple,,"#AAPL:In Emails, Steve Jobs Determined to Keep iPod Apple-Only...http://t.co/ZV2NPesHCw"
623496131,FALSE,finalized,4,12/11/14 14:45,1,0.7222,Wed Dec 03 03:01:02 +0000 2014,5.40E+17,#AAPL OR @Apple,,You need to send me my IPhone before I cancel @tmobile @apple
623496132,FALSE,finalized,3,12/11/14 19:05,1,1,Wed Dec 03 03:04:44 +0000 2014,5.40E+17,#AAPL OR @Apple,,This is the 6th charger I've had to buy for my mac and they gave me the wrong one @apple #applesuport Fix this wrongdoing give me a free one
623496133,FALSE,finalized,3,12/12/14 19:36,1,1,Wed Dec 03 03:14:38 +0000 2014,5.40E+17,#AAPL OR @Apple,,FUCK @apple
623496134,FALSE,finalized,6,12/12/14 20:39,1,0.6528,Wed Dec 03 03:36:40 +0000 2014,5.40E+17,#AAPL OR @Apple,,Liberals should protest corporate greed and throw away all their nifty @apple products. #ShutItDown #DCFerguson
623496135,FALSE,finalized,4,12/12/14 2:21,3,0.7279,Wed Dec 03 03:42:58 +0000 2014,5.40E+17,#AAPL OR @Apple,,Watch Steve Wozniak use #iPhone6 to magically unlock a hotel room #woz @apple http://t.co/xvEO1boalW
623496136,TRUE,golden,17,,1,1,Wed Dec 03 03:47:48 +0000 2014,5.40E+17,#AAPL OR @Apple,1,DEAR APPLE THIS IS THE WORSE SERVICE EVER @apple http://t.co/JHPs71DF0W
623496137,FALSE,finalized,3,12/11/14 22:23,3,0.6731,Wed Dec 03 03:50:45 +0000 2014,5.40E+17,#AAPL OR @Apple,,"@Apple [#Apple] #iPhone7 Release Date Speculations Indicate Sept 2015 Launch, #Apple .... (#Wednesday, 3 #December) http://t.co/anRecOyKuD"
623496138,FALSE,finalized,4,12/11/14 14:45,1,0.7916,Wed Dec 03 03:55:43 +0000 2014,5.40E+17,#AAPL OR @Apple,,"Since all the software updates, my iPhone, iPad and iPod touch will not charge and are royally fucked up @Apple"
623496139,FALSE,finalized,3,12/12/14 8:52,1,1,Wed Dec 03 04:05:23 +0000 2014,5.40E+17,#AAPL OR @Apple,,s/o @apple for this really great charger that works so well! #not
623496140,FALSE,finalized,3,12/12/14 13:30,1,1,Wed Dec 03 04:07:58 +0000 2014,5.40E+17,#AAPL OR @Apple,,Cheeky @apple...  Very cheeky.... No dice though... You can't own 'App Store' it's a description not a product - http://t.co/8L7VeRuzfs
623496141,FALSE,finalized,3,12/12/14 11:28,3,1,Wed Dec 03 04:15:05 +0000 2014,5.40E+17,#AAPL OR @Apple,,"@apple should buy @nintendo and @sega. They'd get emulation, characters, game content/portfolios, brand recognition, and developer contacts."
623496142,FALSE,finalized,3,12/12/14 13:30,3,0.6525,Wed Dec 03 04:17:35 +0000 2014,5.40E+17,#AAPL OR @Apple,,"#bug @apple #ios #spotlight #search search for twitter app, selecting search the web results are for input BEA #6Plus http://t.co/zasjFA6s4K"
623496143,FALSE,finalized,3,12/12/14 21:55,3,0.6538,Wed Dec 03 04:17:59 +0000 2014,5.40E+17,#AAPL OR @Apple,,#AAPL #iOS8 RT @BenedictEvans Browser share http://t.co/s9SVPYSpjn
623496144,FALSE,finalized,3,12/11/14 20:08,1,1,Wed Dec 03 04:20:31 +0000 2014,5.40E+17,#AAPL OR @Apple,,@apple get your shit together with group chats on ios8
623496145,FALSE,finalized,3,12/11/14 18:38,1,0.6595,Wed Dec 03 04:26:50 +0000 2014,5.40E+17,#AAPL OR @Apple,,"@dangainor @Apple But then how could they post to Twitter (NASDAQ: TWTR), Instagram (NASDAQ: FB) or Shutterfly (NASDAQ: SFLY)? #ShutItDown"
623496146,FALSE,finalized,3,12/11/14 21:17,3,1,Wed Dec 03 04:28:43 +0000 2014,5.40E+17,#AAPL OR @Apple,,#Russia is selling its banned #SteveJobs #tribute #statue | @CultofMac http://t.co/RPsHWCAr3s #Apple #AAPL #iPhone #memorial #bastards
623496147,FALSE,finalized,3,12/12/14 3:31,1,1,Wed Dec 03 04:29:47 +0000 2014,5.40E+17,#AAPL OR @Apple,,"FUCK MY FUCKING PHONE ITS FUCKING TRIPPING IM FUCKING TIRED OF THIS FUCKING BULLSHIT 



IM HOLDING YOU RESPONSIBLE @apple"
623496148,FALSE,finalized,3,12/12/14 21:51,1,1,Wed Dec 03 04:30:22 +0000 2014,5.40E+17,#AAPL OR @Apple,,. @apple why is my computer so slow
623496149,FALSE,finalized,3,12/12/14 13:39,1,1,Wed Dec 03 04:30:45 +0000 2014,5.40E+17,#AAPL OR @Apple,,RT @mkschuster: . @apple why is my computer so slow
623496150,FALSE,finalized,3,12/11/14 19:10,1,0.6747,Wed Dec 03 04:49:00 +0000 2014,5.40E+17,#AAPL OR @Apple,,"Really need tap-to-tweet back, @apple"
623496151,FALSE,finalized,3,12/11/14 19:05,1,0.6833,Wed Dec 03 04:55:11 +0000 2014,5.40E+17,#AAPL OR @Apple,,"#PeterHewer @Apple iPhone 6 claimed to copy a Chinese smartphone design. Ouch



http://t.co/G8IgaodgPN"
623496152,FALSE,finalized,3,12/12/14 13:04,5,1,Wed Dec 03 04:57:19 +0000 2014,5.40E+17,#AAPL OR @Apple,,Love @apple #iphone5 but I need to upgrade soon http://t.co/KkQNsU8QUt http://t.co/vQezbjOPxA
623496153,FALSE,finalized,6,12/12/14 13:37,3,0.4876,Wed Dec 03 04:58:04 +0000 2014,5.40E+17,#AAPL OR @Apple,,@mochasucks @renoxalex @Apple that's what I'm saying!!!!
623496154,FALSE,finalized,5,12/11/14 20:06,1,0.7908,Wed Dec 03 04:59:47 +0000 2014,5.40E+17,#AAPL OR @Apple,,@Landonboyd93 @mochasucks @renoxalex @Apple what about a penis emoji? I'm sick of implying that my dick looks like an eggplant.
623496155,FALSE,finalized,3,12/12/14 21:15,5,0.6758,Wed Dec 03 05:00:12 +0000 2014,5.40E+17,#AAPL OR @Apple,,Love my @apple #macbookpro. Best ever http://t.co/NW0L3w5B7F http://t.co/hau6j9Y489
623496156,FALSE,finalized,3,12/12/14 2:56,1,1,Wed Dec 03 05:03:46 +0000 2014,5.40E+17,#AAPL OR @Apple,,@Apple there isn't a puke emoji I'm pissed fix it fat
623496157,FALSE,finalized,6,12/12/14 14:51,3,0.4682,Wed Dec 03 05:09:44 +0000 2014,5.40E+17,#AAPL OR @Apple,,@RoamingWithRuth @Apple pretty cute guys
623496158,FALSE,finalized,3,12/11/14 21:41,1,0.6822,Wed Dec 03 05:41:01 +0000 2014,5.40E+17,#AAPL OR @Apple,,I have 170 pictures and my storage is full @apple get it together
623496159,FALSE,finalized,3,12/11/14 18:41,1,1,Wed Dec 03 05:49:57 +0000 2014,5.40E+17,#AAPL OR @Apple,,RT @Breyythatsmee: I have 170 pictures and my storage is full @apple get it together
623496160,FALSE,finalized,3,12/11/14 18:38,1,0.6579,Wed Dec 03 05:52:26 +0000 2014,5.40E+17,#AAPL OR @Apple,,Why #AAPL Stock Had a Mini-Flash Crash: Money Morning: Nothing the analysts suggested would make a widely held... http://t.co/IhMonRcEKX
623496161,FALSE,finalized,3,12/12/14 12:14,3,0.6474,Wed Dec 03 05:52:26 +0000 2014,5.40E+17,#AAPL OR @Apple,,#Apple's Success Has Made It Part Of The 'Payola Scheme': #Apple Inc. (NASDAQ: #AAPL) recently reached a new m... http://t.co/rIsKLh5CqO
623496162,FALSE,finalized,3,12/11/14 21:06,1,0.6613,Wed Dec 03 05:52:42 +0000 2014,5.40E+17,#AAPL OR @Apple,,That would be brilliant! It's sad @Apple doesn't allow Mozilla's better engine @OpenSourceAgent #opensource
623496163,FALSE,finalized,3,12/12/14 13:46,1,1,Wed Dec 03 05:55:28 +0000 2014,5.40E+17,#AAPL OR @Apple,,APPLES EARBUDS ARE SO FUCKING WEAK THEY LITERALLY CANNOT WITHSTAND ANY GOD DAMN DAMAGE I HAVE WASTED SO MUCH MONEY FUCK @Apple
623496164,FALSE,finalized,3,12/12/14 0:39,1,1,Wed Dec 03 06:02:01 +0000 2014,5.40E+17,#AAPL OR @Apple,,Why is Tom automatically capitalized and tommy isn't?? @apple you need to fix this. #autocorrectprobs
623496165,FALSE,finalized,3,12/12/14 21:25,3,0.6513,Wed Dec 03 06:08:54 +0000 2014,5.40E+17,#AAPL OR @Apple,,We should be able to name group texts. That would be great @Apple
623496166,FALSE,finalized,3,12/12/14 11:19,3,0.6635,Wed Dec 03 06:15:39 +0000 2014,5.40E+17,#AAPL OR @Apple,,@apple @microsoft @stevejobs @BillGates  common somebody http://t.co/9z0qeiBtlc
623496167,FALSE,finalized,3,12/12/14 0:39,1,0.6663,Wed Dec 03 06:23:50 +0000 2014,5.40E+17,#AAPL OR @Apple,,why is it so difficult to qualify for a #geniusbar appointment at @Apple these days? #unneccessary
623496168,FALSE,finalized,3,12/12/14 3:00,3,1,Wed Dec 03 06:24:07 +0000 2014,5.40E+17,#AAPL OR @Apple,,Do i have to go to @Apple if idr the code? -_-
623496169,FALSE,finalized,3,12/12/14 21:03,3,1,Wed Dec 03 06:29:05 +0000 2014,5.40E+17,#AAPL OR @Apple,,"After-hours buzz: #AAPL, BOBE &amp; more: Check out which companies are making headlines after the bell Tuesday http://t.co/Fa69PY1BjP"
623496170,FALSE,finalized,4,12/11/14 22:12,5,0.738,Wed Dec 03 06:43:06 +0000 2014,5.40E+17,#AAPL OR @Apple,,Even #Microsoft agrees #iPhone6 is mind blowing. #AAPL #design #product #innovation #mobile http://t.co/4bFUF4NRij
623496171,FALSE,finalized,3,12/12/14 21:25,3,0.6825,Wed Dec 03 06:45:51 +0000 2014,5.40E+17,#AAPL OR @Apple,,. @support @dickc how can anyone logjn &amp; reorder my tweets? I have 2step auth don't share passwords &amp; @apple said I've no malware @pmarca
623496172,FALSE,finalized,3,12/12/14 21:05,1,1,Wed Dec 03 06:52:41 +0000 2014,5.40E+17,#AAPL OR @Apple,,god dammit fuck you @apple
623496173,FALSE,finalized,3,12/12/14 3:33,1,1,Wed Dec 03 06:52:46 +0000 2014,5.40E+17,#AAPL OR @Apple,,RT @yungbaaz: god dammit fuck you @apple
623496174,FALSE,finalized,3,12/11/14 21:18,1,0.6822,Wed Dec 03 06:53:02 +0000 2014,5.40E+17,#AAPL OR @Apple,,@Apple do something you cunt @BarackObama
623496175,FALSE,finalized,3,12/11/14 21:47,1,1,Wed Dec 03 06:59:29 +0000 2014,5.40E+17,#AAPL OR @Apple,,fuck you @apple @iphone
623496176,FALSE,finalized,3,12/12/14 1:46,3,0.6774,Wed Dec 03 07:05:21 +0000 2014,5.40E+17,#AAPL OR @Apple,,The U.S. government accepts donations to reduce the national #debt #fact @BillGates @Oprah @realDonaldTrump @WarrenBuffett @apple @google
